Campaign ID,Campaign,Audience segment,Cost,Impr.,Clicks
22363265963,T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female,Beauty & Wellness,7.66,3210.0,2.0
22445914925,T03_001594_HR_NFC_Q10DualActionSerum_CO_Apr25_Jun25_fullf_OMD_DigGR_TrueViewYounger,HR | Nivea | Web | Content | More 10s,2.59,535.0,2.0
22484022653,202504//Gliss//Gliss_CAR FH Wonder EU B 25//Gliss_CAR FH Wonder EU B 25//video//TrueView,Beauty Products,5.17,2086.0,2.0
22524522930,202505//Schauma//Schauma_CAR Long Hair B 25//Schauma_CAR Long Hair B 25//video//Bumper,Hair Care and Treatments,4.04,2873.0,2.0
22524522930,202505//Schauma//Schauma_CAR Long Hair B 25//Schauma_CAR Long Hair B 25//video//Bumper,Hair Fashion,0.57,400.0,2.0
22524522930,202505//Schauma//Schauma_CAR Long Hair B 25//Schauma_CAR Long Hair B 25//video//Bumper,Hair Styling Products,0.88,614.0,2.0
22524522930,202505//Schauma//Schauma_CAR Long Hair B 25//Schauma_CAR Long Hair B 25//video//Bumper,Hair Styling Tutorials,1.09,800.0,2.0
22545157905,T03_000098_HR_NSU_ProtectMoisture_CO_May25_Jul25_fullf_OMD_DigGR_TrueView,Beauty & Personal Care › Skin Care Products,7.56,1972.0,2.0
22629454076,202506//Gliss//Gliss_CAR Liquid Silk LX 24//Gliss_CAR Liquid Silk LX//video//TrueView,Hair Care,2.11,838.0,2.0
22629454076,202506//Gliss//Gliss_CAR Liquid Silk LX 24//Gliss_CAR Liquid Silk LX//video//TrueView,Beauty & Personal Care › Hair Care Products › Hair Colour Products,1.84,760.0,2.0
22081967688,202501//Perwoll//Glam 2025//RethinkNew//Bumper,Detergent,0.49,424.0,1.0
22081967688,202501//Perwoll//Glam 2025//RethinkNew//Bumper,Laundry Detergent,0.87,767.0,1.0
22082495706,202501//Gliss//Gliss Brand Support 2025 (SKMB)//Relaunch Gliss Shampoo 2025//video//TrueView,Hair Care and Treatments,0.99,473.0,1.0
22082495706,202501//Gliss//Gliss Brand Support 2025 (SKMB)//Relaunch Gliss Shampoo 2025//video//TrueView,Beauty & Personal Care › Hair Care Products › Hair Colour Products,1.27,525.0,1.0
22082495706,202501//Gliss//Gliss Brand Support 2025 (SKMB)//Relaunch Gliss Shampoo 2025//video//TrueView,Hair Salon,7.52,3497.0,1.0
22091900857,202501//Perwoll//Glam 2025//RethinkNew//Trueview,Laundry Detergent,1.14,621.0,1.0
22091900857,202501//Perwoll//Glam 2025//RethinkNew//Trueview,Washing Machines,4.05,2148.0,1.0
22129106611,T03_000055_HR_NBD_BodyMilk_AW_Jan25_Feb25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Make-up & Cosmetics,1.78,525.0,1.0
22129106611,T03_000055_HR_NBD_BodyMilk_AW_Jan25_Feb25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Tanning & Sun Care Products,0.94,315.0,1.0
22129212445,T03_000055_HR_NBD_BodyMilk_AW_Jan25_Feb25_fullf_OMD_DigGR_Bumper,Beauty Brands,0.51,306.0,1.0
22129212445,T03_000055_HR_NBD_BodyMilk_AW_Jan25_Feb25_fullf_OMD_DigGR_Bumper,Beauty & Personal Care › Make-up & Cosmetics,1.12,605.0,1.0
22129240939,T03_000055_HR_NBD_BodyMilk_CO_Jan25_Feb25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Spas & Beauty Services,2.83,738.0,1.0
22139437671,T03_001594_HR_NFC_Q10DualActionSerum_AW_Jan25_Mar25_fullf_OMD_DigGR_trueview,Beauty Brands,0.77,498.0,1.0
22145754944,T03_001594_HR_NFC_Q10DualActionSerum_AW_Jan25_Mar25_fullf_OMD_DigGR_influencer,Beauty & Wellness › Frequently Visits Salons,15.75,5076.0,1.0
22145754944,T03_001594_HR_NFC_Q10DualActionSerum_AW_Jan25_Mar25_fullf_OMD_DigGR_influencer,Makeup With Skincare Benefits,1.11,358.0,1.0
22149545170,T03_001594_HR_NFC_Q10DualActionSerum_AW_Jan25_Mar25_fullf_OMD_DigGR_bumper,Beauty Brands,0.63,338.0,1.0
22149808472,202501//Schauma//Schauma MEN Scalp Offense Relaunch 2024//Relaunch Schauma MEN Scalp Offense 2024//video//Bumper,Hair Care and Treatments,0.32,246.0,1.0
22188924642,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - Bumper M,Beauty & Wellness › Frequently Visits Salons,1.92,1471.0,1.0
22188924642,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - Bumper M,Skin Care Products,0.79,612.0,1.0
22188924642,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - Bumper M,Skin Products,0.18,139.0,1.0
22194673340,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Bumper,Beauty Brands,0.42,244.0,1.0
22194673340,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Bumper,Beauty & Personal Care › Make-up & Cosmetics,1.79,1001.0,1.0
22194673340,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Bumper,Beauty & Personal Care › Spas & Beauty Services,2.33,1301.0,1.0
22198446400,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Spas & Beauty Services,1.34,444.0,1.0
22198490344,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Influencers - NoN VVC,Beauty & Personal Care › Bath & Body Products › Body Lotions & Moisturisers,0.43,115.0,1.0
22198490344,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Influencers - NoN VVC,Beauty & Personal Care › Tanning & Sun Care Products,0.87,260.0,1.0
22198525186,T03_000286_HR_NFL_MicellarExtra_CO_Feb25_Mar25_fullf_OMD_DigGR_Trueview,Beauty Brands,0.57,174.0,1.0
22199077804,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - TrueView W,Beauty & Wellness › Frequently Visits Salons,2.2,755.0,1.0
22199077804,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - TrueView W,Skin Care Serums,1.87,796.0,1.0
22199077804,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - TrueView W,Beauty & Personal Care › Tanning & Sun Care Products,0.36,114.0,1.0
22199101129,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - Bumper W,Beauty & Personal Care › Make-up & Cosmetics,0.57,357.0,1.0
22211100459,T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Bumper,Beauty Tips,0.29,251.0,1.0
22211100459,T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Bumper,Beauty & Personal Care › Bath & Body Products › Body Lotions & Moisturisers,0.24,190.0,1.0
22217496884,T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Trueview,Makeup,0.61,260.0,1.0
22243238376,T03_000227_HR_NFC_CellularLuminous630_AW_Feb25_Apr25_fullf_OMD_DigGR_bumper,Beauty Brands,0.67,367.0,1.0
22245320049,T03_000227_HR_NFC_CellularLuminous630_CO_Feb25_Apr25_fullf_OMD_DigGR_na,Skincare Products,0.12,53.0,1.0
22249484069,T03_000227_HR_NFC_CellularLuminous630_AW_Feb25_Apr25_fullf_OMD_DigGR_trueview,Beauty Brands,0.34,195.0,1.0
22249484069,T03_000227_HR_NFC_CellularLuminous630_AW_Feb25_Apr25_fullf_OMD_DigGR_trueview,Firming Face Cream,1.25,580.0,1.0
22284289146,T03_000717_HR_NIV_Promotion_AW_Mar25_Mar25_fullf_OMD_DigGR_TrueviewShorts - Female,Sports & Fitness,0.28,287.0,1.0
22329334281,T03_001632_HR_NFC_CellularSerumRange_AW_Mar25_May25_fullf_OMD_DigGR_Bumper,Beauty Brands,1.19,537.0,1.0
22329334281,T03_001632_HR_NFC_CellularSerumRange_AW_Mar25_May25_fullf_OMD_DigGR_Bumper,Beauty & Personal Care › Make-up & Cosmetics,5.25,2059.0,1.0
22329334281,T03_001632_HR_NFC_CellularSerumRange_AW_Mar25_May25_fullf_OMD_DigGR_Bumper,Beauty & Personal Care › Tanning & Sun Care Products,2.1,790.0,1.0
22329610038,T03_001632_HR_NFC_CellularSerumRange_AW_Mar25_May25_fullf_OMD_DigGR_Influenceri - VVC,Skin Products,2.45,1416.0,1.0
22339259423,T03_001506_HR_NBD_Luminous630Body_AW_Mar25_May25_fullf_OMD_DigGR_Bumpers,Travel › Business Travellers,1.48,662.0,1.0
22339259423,T03_001506_HR_NBD_Luminous630Body_AW_Mar25_May25_fullf_OMD_DigGR_Bumpers,Travel › Travel Buffs › Family Holidayers,1.36,542.0,1.0
22339259423,T03_001506_HR_NBD_Luminous630Body_AW_Mar25_May25_fullf_OMD_DigGR_Bumpers,Shoppers › Luxury Shoppers,2.96,1423.0,1.0
22339414513,T03_001632_HR_NFC_CellularSerumRange_AW_Mar25_May25_fullf_OMD_DigGR_Trueview,Beauty Brands,0.89,239.0,1.0
22339414513,T03_001632_HR_NFC_CellularSerumRange_AW_Mar25_May25_fullf_OMD_DigGR_Trueview,Firming Face Cream,1.85,574.0,1.0
22339414513,T03_001632_HR_NFC_CellularSerumRange_AW_Mar25_May25_fullf_OMD_DigGR_Trueview,Skin Products,7.46,2009.0,1.0
22339414513,T03_001632_HR_NFC_CellularSerumRange_AW_Mar25_May25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Spas & Beauty Services,2.93,743.0,1.0
22343045254,T03_001506_HR_NBD_Luminous630Body_AW_Mar25_May25_fullf_OMD_DigGR_TrueView,Travel › Travel Buffs › Beachbound Travellers,1.18,247.0,1.0
22343045254,T03_001506_HR_NBD_Luminous630Body_AW_Mar25_May25_fullf_OMD_DigGR_TrueView,Travel › Business Travellers,0.82,212.0,1.0
22343045254,T03_001506_HR_NBD_Luminous630Body_AW_Mar25_May25_fullf_OMD_DigGR_TrueView,Shoppers › Luxury Shoppers,6.8,1904.0,1.0
22356921765,T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Bumper - Female,Beauty & Personal Care › Bath & Body Products › Body Lotions & Moisturisers,2.73,1813.0,1.0
22363265963,T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female,Skin Care Products,0.94,345.0,1.0
22363265963,T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female,Skin Products,0.24,107.0,1.0
22366896424,T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Male,Beauty & Wellness › Frequently Visits Salons,3.54,1756.0,1.0
22366896424,T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Male,Skin Care Products,0.32,156.0,1.0
22429642072,T03_000033_HR_NCR_Soft_CO_Apr25_Jun25_fullf_OMD_DigGR_TrueView,Media and entertainment › Video game streaming services,0.3,143.0,1.0
22429642072,T03_000033_HR_NCR_Soft_CO_Apr25_Jun25_fullf_OMD_DigGR_TrueView,HR | Nivea | Web | Content | More 10s,0.36,198.0,1.0
22445951240,T03_001594_HR_NFC_Q10DualActionSerum_CO_Apr25_Jun25_fullf_OMD_DigGR_TrueViewOlder,HR | Nivea | Web | All | PDP | Less 10s,0.31,90.0,1.0
22484022653,202504//Gliss//Gliss_CAR FH Wonder EU B 25//Gliss_CAR FH Wonder EU B 25//video//TrueView,Hair Care,1.49,602.0,1.0
22484022653,202504//Gliss//Gliss_CAR FH Wonder EU B 25//Gliss_CAR FH Wonder EU B 25//video//TrueView,Hair Care and Treatments,0.63,260.0,1.0
22484022653,202504//Gliss//Gliss_CAR FH Wonder EU B 25//Gliss_CAR FH Wonder EU B 25//video//TrueView,Schwarzkopf Hair Dye,0.84,345.0,1.0
22484022653,202504//Gliss//Gliss_CAR FH Wonder EU B 25//Gliss_CAR FH Wonder EU B 25//video//TrueView,Beauty & Personal Care › Hair Care Products › Shampoos & Conditioners,2.04,868.0,1.0
22551605888,T03_000098_HR_NSU_ProtectMoisture_CO_May25_Jul25_fullf_OMD_DigGR_Shorts,Beauty & Personal Care › Bath & Body Products › Body Lotions & Moisturisers,0.25,813.0,1.0
22601760185,T03_000286_HR_NFL_MicellarExtra_CO_Jun25_Jul25_fullf_OMD_DigGR_Trueview,000286 Website visitors,0.12,23.0,1.0
22629454076,202506//Gliss//Gliss_CAR Liquid Silk LX 24//Gliss_CAR Liquid Silk LX//video//TrueView,Hair Care and Treatments,1.06,431.0,1.0
22629454076,202506//Gliss//Gliss_CAR Liquid Silk LX 24//Gliss_CAR Liquid Silk LX//video//TrueView,Schwarzkopf Hair Dye,1.4,561.0,1.0
22643794958,T03_001642_HR_NFC_Luminous630Glow_CO_Jun25_Aug25_fullf_OMD_DigGR_Shorts,Beauty & Personal Care › Skin Care Products,0.48,183.0,1.0
22658175089,202505//Perwoll//Perwoll_FCA Touch of New B 25//Touch of New//Trueview,Laundry Detergent,1.97,797.0,1.0
22686046442,T03_001642_HR_NFC_Luminous630Glow_CO_Jun25_Aug25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Skin Care Products › Face Lotions & Moisturizers,4.19,991.0,1.0
23099670393,202510//Ceresit//Ceresit Thermo Universal MULTI PRO,Home & Garden,0.04,519.0,1.0
23229615301,202511//Ceresit//Ceresit Glue,Home & Garden,0.05,190.0,1.0
22081967688,202501//Perwoll//Glam 2025//RethinkNew//Bumper,Fabric Softeners,0.25,203.0,0.0
22081967688,202501//Perwoll//Glam 2025//RethinkNew//Bumper,Laundry Detergents and Cleaning Products,0.3,254.0,0.0
22082495706,202501//Gliss//Gliss Brand Support 2025 (SKMB)//Relaunch Gliss Shampoo 2025//video//TrueView,Hair Fashion,0.15,67.0,0.0
22082495706,202501//Gliss//Gliss Brand Support 2025 (SKMB)//Relaunch Gliss Shampoo 2025//video//TrueView,Schwarzkopf Gliss Hair Products,0.03,11.0,0.0
22082495706,202501//Gliss//Gliss Brand Support 2025 (SKMB)//Relaunch Gliss Shampoo 2025//video//TrueView,Schwarzkopf Hair Dye,1.29,597.0,0.0
22082495706,202501//Gliss//Gliss Brand Support 2025 (SKMB)//Relaunch Gliss Shampoo 2025//video//TrueView,Shampoo,1.49,689.0,0.0
22091900857,202501//Perwoll//Glam 2025//RethinkNew//Trueview,News & Politics › Avid News Readers › Women's Media Fans,15.02,6395.0,0.0
22091900857,202501//Perwoll//Glam 2025//RethinkNew//Trueview,Detergent,0.65,341.0,0.0
22091900857,202501//Perwoll//Glam 2025//RethinkNew//Trueview,Fabric Softeners,0.25,118.0,0.0
22091900857,202501//Perwoll//Glam 2025//RethinkNew//Trueview,Laundry Detergents and Cleaning Products,0.31,165.0,0.0
22091900857,202501//Perwoll//Glam 2025//RethinkNew//Trueview,Home & Garden › Home Appliances › Washers & Dryers,0.13,66.0,0.0
22129106611,T03_000055_HR_NBD_BodyMilk_AW_Jan25_Feb25_fullf_OMD_DigGR_Trueview,Beauty Brands,0.91,299.0,0.0
22129106611,T03_000055_HR_NBD_BodyMilk_AW_Jan25_Feb25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Skin Care Products,0.01,2.0,0.0
22129212445,T03_000055_HR_NBD_BodyMilk_AW_Jan25_Feb25_fullf_OMD_DigGR_Bumper,Beauty Blogger,0.08,51.0,0.0
22129212445,T03_000055_HR_NBD_BodyMilk_AW_Jan25_Feb25_fullf_OMD_DigGR_Bumper,Beauty & Personal Care › Make-up & Cosmetics › Eye Make-up,0.01,4.0,0.0
22129212445,T03_000055_HR_NBD_BodyMilk_AW_Jan25_Feb25_fullf_OMD_DigGR_Bumper,Beauty & Personal Care › Make-up & Cosmetics › Face Make-up,0.01,3.0,0.0
22129212445,T03_000055_HR_NBD_BodyMilk_AW_Jan25_Feb25_fullf_OMD_DigGR_Bumper,Makeup With Skincare Benefits,1.35,793.0,0.0
22129212445,T03_000055_HR_NBD_BodyMilk_AW_Jan25_Feb25_fullf_OMD_DigGR_Bumper,Beauty & Personal Care › Skin Care Products,0.01,4.0,0.0
22129240939,T03_000055_HR_NBD_BodyMilk_CO_Jan25_Feb25_fullf_OMD_DigGR_Trueview,Beauty Brands,0.67,189.0,0.0
22129240939,T03_000055_HR_NBD_BodyMilk_CO_Jan25_Feb25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Make-up & Cosmetics,1.18,304.0,0.0
22129240939,T03_000055_HR_NBD_BodyMilk_CO_Jan25_Feb25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Tanning & Sun Care Products,0.61,195.0,0.0
22139437671,T03_001594_HR_NFC_Q10DualActionSerum_AW_Jan25_Mar25_fullf_OMD_DigGR_trueview,Beauty & Personal Care › Skin Care Products › Face Lotions & Moisturizers,0.01,10.0,0.0
22139437671,T03_001594_HR_NFC_Q10DualActionSerum_AW_Jan25_Mar25_fullf_OMD_DigGR_trueview,Beauty & Personal Care › Skin Care Products,0.03,12.0,0.0
22145754944,T03_001594_HR_NFC_Q10DualActionSerum_AW_Jan25_Mar25_fullf_OMD_DigGR_influencer,Beauty Brands,0.07,47.0,0.0
22145754944,T03_001594_HR_NFC_Q10DualActionSerum_AW_Jan25_Mar25_fullf_OMD_DigGR_influencer,Beauty & Personal Care › Make-up & Cosmetics › Face Make-up,0.01,2.0,0.0
22145754944,T03_001594_HR_NFC_Q10DualActionSerum_AW_Jan25_Mar25_fullf_OMD_DigGR_influencer,Beauty & Personal Care › Make-up & Cosmetics,0.72,198.0,0.0
22145754944,T03_001594_HR_NFC_Q10DualActionSerum_AW_Jan25_Mar25_fullf_OMD_DigGR_influencer,Beauty & Personal Care › Spas & Beauty Services,0.91,283.0,0.0
22149545170,T03_001594_HR_NFC_Q10DualActionSerum_AW_Jan25_Mar25_fullf_OMD_DigGR_bumper,Beauty & Personal Care › Make-up & Cosmetics › Face Make-up,0.01,4.0,0.0
22149545170,T03_001594_HR_NFC_Q10DualActionSerum_AW_Jan25_Mar25_fullf_OMD_DigGR_bumper,Beauty & Personal Care › Skin Care Products,0.01,5.0,0.0
22149659989,T03_001594_HR_NFC_Q10DualActionSerum_CO_Jan25_Mar25_fullf_OMD_DigGR_trueview,Beauty Brands,0.09,34.0,0.0
22149659989,T03_001594_HR_NFC_Q10DualActionSerum_CO_Jan25_Mar25_fullf_OMD_DigGR_trueview,Beauty & Personal Care › Make-up & Cosmetics › Face Make-up,0.04,3.0,0.0
22149659989,T03_001594_HR_NFC_Q10DualActionSerum_CO_Jan25_Mar25_fullf_OMD_DigGR_trueview,Beauty & Personal Care › Make-up & Cosmetics,0.67,195.0,0.0
22149659989,T03_001594_HR_NFC_Q10DualActionSerum_CO_Jan25_Mar25_fullf_OMD_DigGR_trueview,Beauty & Personal Care › Spas & Beauty Services,1.18,274.0,0.0
22149808469,202501//Schauma//Schauma MEN Scalp Offense Relaunch 2024//Relaunch Schauma MEN Scalp Offense 2024//video//Trueview,Hair Care,0.67,367.0,0.0
22149808469,202501//Schauma//Schauma MEN Scalp Offense Relaunch 2024//Relaunch Schauma MEN Scalp Offense 2024//video//Trueview,Hair Care and Treatments,0.28,155.0,0.0
22149808469,202501//Schauma//Schauma MEN Scalp Offense Relaunch 2024//Relaunch Schauma MEN Scalp Offense 2024//video//Trueview,Hair Cleaning Products,0.37,202.0,0.0
22149808469,202501//Schauma//Schauma MEN Scalp Offense Relaunch 2024//Relaunch Schauma MEN Scalp Offense 2024//video//Trueview,Hair Fashion,0.06,38.0,0.0
22149808469,202501//Schauma//Schauma MEN Scalp Offense Relaunch 2024//Relaunch Schauma MEN Scalp Offense 2024//video//Trueview,Hair Styling Products,0.31,157.0,0.0
22149808469,202501//Schauma//Schauma MEN Scalp Offense Relaunch 2024//Relaunch Schauma MEN Scalp Offense 2024//video//Trueview,Hair Styling Tutorials,0.1,51.0,0.0
22149808472,202501//Schauma//Schauma MEN Scalp Offense Relaunch 2024//Relaunch Schauma MEN Scalp Offense 2024//video//Bumper,Hair Care,0.61,493.0,0.0
22149808472,202501//Schauma//Schauma MEN Scalp Offense Relaunch 2024//Relaunch Schauma MEN Scalp Offense 2024//video//Bumper,Hair Cleaning Products,0.34,273.0,0.0
22149808472,202501//Schauma//Schauma MEN Scalp Offense Relaunch 2024//Relaunch Schauma MEN Scalp Offense 2024//video//Bumper,Hair Fashion,0.05,41.0,0.0
22149808472,202501//Schauma//Schauma MEN Scalp Offense Relaunch 2024//Relaunch Schauma MEN Scalp Offense 2024//video//Bumper,Hair Styling Products,0.24,192.0,0.0
22149808472,202501//Schauma//Schauma MEN Scalp Offense Relaunch 2024//Relaunch Schauma MEN Scalp Offense 2024//video//Bumper,Hair Styling Tutorials,0.09,65.0,0.0
22188796263,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - TrueView M,Lifestyles & Hobbies › Fashionistas,0.2,73.0,0.0
22188796263,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - TrueView M,Beauty & Personal Care › Skin Care Products › Face Lotions & Moisturizers,0.03,9.0,0.0
22188796263,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - TrueView M,Men's Skincare Products,0.24,98.0,0.0
22188796263,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - TrueView M,Beauty & Personal Care › Skin Care Products,0.01,6.0,0.0
22188924642,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - Bumper M,Beauty Brands,0.03,23.0,0.0
22188924642,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - Bumper M,Beauty Tips,0.04,30.0,0.0
22188924642,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - Bumper M,Beauty & Personal Care › Make-up & Cosmetics › Face Make-up,0.01,3.0,0.0
22188924642,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - Bumper M,Beauty & Personal Care › Make-up & Cosmetics,0.23,181.0,0.0
22188924642,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - Bumper M,Skincare Products,0.01,7.0,0.0
22194673340,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Bumper,Beauty & Personal Care › Make-up & Cosmetics › Face Make-up,0.02,9.0,0.0
22194673340,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Bumper,Makeup With Skincare Benefits,3.39,2100.0,0.0
22194673340,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Bumper,Beauty & Personal Care › Skin Care Products,0.01,4.0,0.0
22198446400,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Trueview,Beauty Brands,0.38,125.0,0.0
22198446400,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Bath & Body Products › Body Lotions & Moisturisers,0.27,108.0,0.0
22198446400,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Make-up & Cosmetics,0.5,159.0,0.0
22198446400,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Skin Care Products,0.01,2.0,0.0
22198446400,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Tanning & Sun Care Products,0.48,177.0,0.0
22198490344,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Influencers - NoN VVC,Beauty Brands,0.37,127.0,0.0
22198490344,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Influencers - NoN VVC,Beauty & Personal Care › Make-up & Cosmetics,0.73,173.0,0.0
22198490344,T03_000286_HR_NFL_MicellarExtra_AW_Feb25_Mar25_fullf_OMD_DigGR_Influencers - NoN VVC,Beauty & Personal Care › Spas & Beauty Services,2.16,559.0,0.0
22198525186,T03_000286_HR_NFL_MicellarExtra_CO_Feb25_Mar25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Bath & Body Products › Body Lotions & Moisturisers,0.53,165.0,0.0
22198525186,T03_000286_HR_NFL_MicellarExtra_CO_Feb25_Mar25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Make-up & Cosmetics › Face Make-up,0.01,3.0,0.0
22198525186,T03_000286_HR_NFL_MicellarExtra_CO_Feb25_Mar25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Make-up & Cosmetics,1.07,280.0,0.0
22198525186,T03_000286_HR_NFL_MicellarExtra_CO_Feb25_Mar25_fullf_OMD_DigGR_Trueview,Beauty & Personal Care › Tanning & Sun Care Products,0.54,178.0,0.0
22199077804,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - TrueView W,Beauty & Personal Care › Make-up & Cosmetics › Eye Make-up,0.02,4.0,0.0
22199077804,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - TrueView W,Beauty & Personal Care › Make-up & Cosmetics › Face Make-up,0.02,6.0,0.0
22199077804,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - TrueView W,Beauty & Personal Care › Make-up & Cosmetics,0.46,137.0,0.0
22199077804,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - TrueView W,Beauty & Personal Care › Spas & Beauty Services › Manicures & Pedicures,0.01,3.0,0.0
22199077804,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - TrueView W,Beauty & Personal Care › Skin Care Products,0.02,6.0,0.0
22199077804,T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - TrueView W,Beauty & Personal Care › Spas & Beauty Services,0.64,192.0,0.0
