Account name;Customer ID;Campaign;Campaign ID;Campaign type;Country/Territory (User location);Currency code;Impr.;Clicks;Cost
Porsche Moon 2023;347-468-5543;Porsche Moon Oct - Dec 2025 - (YT) - VVC;23095969598;In-stream video;Croatia;EUR;2,733,847;1,908;5500.98
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;Saudi Arabia;EUR;132;1;0.08
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Switzerland;EUR;406;2;0.21
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Macao;EUR;2;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Ukraine;EUR;4;1;0.34
Porsche Audi 2023;815-243-7991;Audi Gume Mar - Apr 2025 (PMAX) - CPA;22371579791;Performance Max;Denmark;EUR;1;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Estonia;EUR;6;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;South Africa;EUR;58;0;0
Porsche Audi 2023;815-243-7991;Audi Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22390948020;Performance Max;South Africa;EUR;32;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;New Zealand;EUR;11;1;0.16
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - CRM - 50 dana - 50 poklona - Jan-Mar 2025 (DN) - CPC;22100777516;Display;Croatia;EUR;2,622,857;43,201;1391.37
Porsche Audi 2023;815-243-7991;Audi Servisni paketi -  Ulje Apr - May 2025 (PMAX) - CPA;22418928669;Performance Max;Belgium;EUR;95;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Uskrs - Online katalog - Igračke - Apr 2025 (DN) - CPC;22394409546;Display;Croatia;EUR;1,605,670;29,730;1287.63
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Canada;EUR;66;0;0
Porsche Audi 2023;815-243-7991;Audi Metlice Oct - Dec 2025 (PMAX) - CPA;23172535645;Performance Max;Poland;EUR;13;0;0
Porsche Audi 2023;815-243-7991;Audi Metlice Oct - Dec 2025 (PMAX) - CPA;23172535645;Performance Max;Switzerland;EUR;81;0;0
Porsche Audi 2023;815-243-7991;Audi Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22390948020;Performance Max;Turkiye;EUR;2;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Czechia;EUR;76;1;0.2
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Bulgaria;EUR;395;4;0.33
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 1. val - Apr 2025 (DN) - CPC;22420905485;Display;Canada;EUR;27;0;0
Porsche Moon 2023;347-468-5543;Porsche Moon Oct - Dec 2025 - (PMAX) - CPA;23100458605;Performance Max;Czechia;EUR;2;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;Finland;EUR;416;3;0.6
Porsche Audi 2023;815-243-7991;Audi A6 Aug - Sep 2025 (DN) - CPM;22938933272;Display;Slovakia;EUR;18,309;29;9.27
Porsche Audi 2023;815-243-7991;Audi Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22390948020;Performance Max;Martinique;EUR;4;0;0
Porsche Audi 2023;815-243-7991;Audi Metlice Oct - Dec 2025 (PMAX) - CPA;23172535645;Performance Max;Finland;EUR;239;0;0
Porsche Audi 2023;815-243-7991;Audi Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22390948020;Performance Max;Saudi Arabia;EUR;18;1;0.07
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 1. val - Apr 2025 (DN) - CPC;22420905485;Display;South Korea;EUR;24;0;0
Porsche Audi 2023;815-243-7991;Audi A6 Aug - Sep 2025 (DN) - CPM;22938933272;Display;Hong Kong;EUR;161;0;0.06
Porsche Audi 2023;815-243-7991;Audi Metlice Oct - Dec 2025 (PMAX) - CPA;23172535645;Performance Max;Nigeria;EUR;98;0;0
Porsche Audi 2023;815-243-7991;Audi Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22390948020;Performance Max;Colombia;EUR;1;0;0
Porsche Moon 2023;347-468-5543;Porsche Moon Oct - Dec 2025 - (PMAX) - CPA;23100458605;Performance Max;Switzerland;EUR;2;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;Croatia;EUR;1,219,071;9,330;1244.3
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Katalog Dekoracije i kolači - (DN) - CPC;23303954306;Display;Croatia;EUR;1,844,867;22,414;1389.33
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;Macao;EUR;1;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;United States;EUR;239;4;0.73
Kaufland_Display_HR;943-831-1711;Kaufland - Image - Impuls - Christmas - IGRAČKE - Nov-Dec 2025 (DN) - CPC;23228485387;Display;Croatia;EUR;1,957,293;37,360;1953.25
Kaufland_Display_HR;943-831-1711;Kaufland - Dex Rock - Jul-Aug 2025 (DN) - CPM;22797257519;Display;Croatia;EUR;4,431,659;3,602;999.86
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Spain;EUR;559;2;0.81
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Finland;EUR;191;7;0.62
Kaufland_Display_HR;943-831-1711;Kaufland - Image - Impuls - Gaming - Minecraft - Apr 2025 (DN) - CPM;22409208617;Display;Croatia;EUR;5,157,805;4,356;1257.07
Porsche Audi 2023;815-243-7991;Audi Servisni paketi -  Ulje Apr - May 2025 (PMAX) - CPA;22418928669;Performance Max;Latvia;EUR;3;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 1. val - Apr 2025 (DN) - CPC;22420905485;Display;Australia;EUR;60;1;0.08
Kaufland_Display_HR;943-831-1711;Kaufland - Online katalog - VRT - Mar 2025 (DN) - CPC;22357788672;Display;Croatia;EUR;1,442,069;28,435;999.05
Kaufland_Display_HR;943-831-1711;Kaufland - Stranci - Filipino - Jul 2025 (DN) - CPM;22783166083;Display;Croatia;EUR;6,788;22;5.58
Porsche Audi 2023;815-243-7991;Audi Servisni paketi -  Ulje Apr - May 2025 (PMAX) - CPA;22418928669;Performance Max;Nigeria;EUR;10;0;0
Porsche Audi 2023;815-243-7991;Audi Servisni paketi -  Ulje Apr - May 2025 (PMAX) - CPA;22418928669;Performance Max;Japan;EUR;103;1;0.04
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 1. val - Apr 2025 (DN) - CPC;22420905485;Display;Croatia;EUR;1,247,519;17,887;1490.37
Kaufland_Display_HR;943-831-1711;Kaufland - K-Card Easter - Uskrs - Mar-Apr 2025 (DN) - CPC;22349140680;Display;Croatia;EUR;1,388,710;21,393;900.9
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Kaufland Card - Blue Tuesday - Aug 2025 (DN) - CPC;22922001768;Display;Croatia;EUR;1,619,886;20,025;1057.18
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Japan;EUR;70;0;0
Porsche Audi 2023;815-243-7991;Audi Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22390948020;Performance Max;Malta;EUR;60;0;0
Porsche Audi 2023;815-243-7991;Audi A6 Aug - Sep 2025 (DN) - CPM;22938933272;Display;Oman;EUR;25;0;0.01
Porsche Moon 2023;347-468-5543;Porsche Moon Oct - Dec 2025 - (PMAX) - CPA;23100458605;Performance Max;Sweden;EUR;5;1;1.19
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Luxembourg;EUR;71;0;0.01
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 1. val - Apr 2025 (DN) - CPC;22420905485;Display;Hungary;EUR;906;9;0.72
Porsche Audi 2023;815-243-7991;Audi Servisni paketi -  Ulje Apr - May 2025 (PMAX) - CPA;22418928669;Performance Max;Romania;EUR;210;3;0.29
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Nigeria;EUR;206;0;0.01
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Iceland;EUR;66;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Slovakia;EUR;468;4;0.46
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Reunion;EUR;20;0;0
Porsche Audi 2023;815-243-7991;Audi Zupčasti remen Oct - Dec 2025 (DG) - CPC;23178401984;Demand Gen;Croatia;EUR;3,100,777;56,206;2155.23
Porsche Audi 2023;815-243-7991;Audi Gume Mar - Apr 2025 (PMAX) - CPA;22371579791;Performance Max;Israel;EUR;5;0;0
Porsche Audi 2023;815-243-7991;Audi Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22390948020;Performance Max;Singapore;EUR;7;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Macao;EUR;6;0;0
Porsche Audi 2023;815-243-7991;Audi Servisni paketi -  Ulje Apr - May 2025 (PMAX) - CPA;22418928669;Performance Max;Switzerland;EUR;44;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Japan;EUR;122;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Brunei;EUR;1;0;0
Porsche Audi 2023;815-243-7991;Audi Metlice Oct - Dec 2025 (PMAX) - CPA;23172535645;Performance Max;Luxembourg;EUR;2;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Latvia;EUR;6;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Mar - Apr 2025 (PMAX) - CPA;22371579791;Performance Max;Singapore;EUR;1;0;0
Porsche Audi 2023;815-243-7991;Audi A6 Aug - Sep 2025 (DN) - CPM;22938933272;Display;Germany;EUR;10,835;15;4.41
Porsche  Das Welt Auto 2023;599-809-8198;Porsche DWA Oct - Dec 2025 (YT) - Efficient reach - CPM;23205520748;In-stream video;Croatia;EUR;3,722,590;2,750;4500.12
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;Australia;EUR;114;2;0.29
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 1. val - Apr 2025 (DN) - CPC;22420905485;Display;Greece;EUR;182;1;0.07
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 1. val - Apr 2025 (DN) - CPC;22420905485;Display;Singapore;EUR;30;0;0
Porsche Audi 2023;815-243-7991;Audi Servisni paketi -  Metlice Apr - May 2025 (DG) - CPC;22400779105;Demand Gen;Croatia;EUR;1,237,856;30,936;960.19
Porsche Audi 2023;815-243-7991;Audi Gume Mar - Apr 2025 (PMAX) - CPA;22371579791;Performance Max;Luxembourg;EUR;28;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;Latvia;EUR;11;0;0
Porsche Audi 2023;815-243-7991;Audi A6 Aug - Sep 2025 (DN) - CPM;22938933272;Display;Netherlands;EUR;1,243;2;0.53
Porsche Audi 2023;815-243-7991;Audi Gume Mar - Apr 2025 (PMAX) - CPA;22371579791;Performance Max;Cyprus;EUR;12;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Lithuania;EUR;14;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Mexico;EUR;1;0;0
Porsche Audi 2023;815-243-7991;Audi Akumulator Nov - Dec 2025 (PMAX) - CPA;23228911136;Performance Max;Croatia;EUR;552,526;11,930;1567.53
CEE//HR//B//Hair Styling//got2b Styling//got2b;229-792-9617;202503//Got2b_STY Glued Off LX 25_Bumper_16x9_6s_GluedTinted_Styling&ColorB&E_241126asv01FL2D_Global_V1//6sec//CPM//W18-34;22306607992;In-stream video;Croatia;EUR;2,524,016;5,206;2999.64
Porsche Audi 2023;815-243-7991;Audi Akumulator Nov - Dec 2025 (DG) - CPC;23228911139;Demand Gen;Croatia;EUR;1,657,594;29,498;923.78
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - NEO konkurencija - Jednodnevna akcija - Jankomir - DEC 2025 (DN) - CPC;23306185899;Display;Croatia;EUR;1,183,832;5,602;1050.55
Porsche Audi 2023;815-243-7991;Audi Gume Mar - Apr 2025 (PMAX) - CPA;22371579791;Performance Max;Sweden;EUR;18;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Mar - Apr 2025 (PMAX) - CPA;22371579791;Performance Max;Canada;EUR;1;0;0
Porsche Audi 2023;815-243-7991;Audi Metlice Oct - Dec 2025 (PMAX) - CPA;23172535645;Performance Max;Singapore;EUR;2;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;Norway;EUR;390;2;0.33
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 1. val - Apr 2025 (DN) - CPC;22420905485;Display;Latvia;EUR;10;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - German language;22619003188;Display;Croatia;EUR;12,199,537;16,319;3063.67
Porsche Moon 2023;347-468-5543;Porsche Moon May - Jul 2025 - (DG) - CPC;22575439607;Demand Gen;Croatia;EUR;2,894,359;59,589;1564.11
Porsche Audi 2023;815-243-7991;Audi Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22390948020;Performance Max;Croatia;EUR;2,600,027;10,249;1384.2
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Kaufland Card - Blue Tuesday - July 2025 (DN) - CPC;22832422795;Display;Croatia;EUR;1,541,152;27,991;996.21
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Božić - Nov-Dec - (DG) - CPC;23268872371;Demand Gen;Croatia;EUR;3,320,753;61,623;2150.35
Porsche Audi 2023;815-243-7991;Audi Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22390948020;Performance Max;Finland;EUR;137;0;0
Porsche Audi 2023;815-243-7991;Audi Servisni paketi -  Ulje Apr - May 2025 (PMAX) - CPA;22418928669;Performance Max;Czechia;EUR;111;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Mar - Apr 2025 (PMAX) - CPA;22371579791;Performance Max;Slovakia;EUR;9;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;France;EUR;140;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;South Korea;EUR;5;0;0
Porsche Audi 2023;815-243-7991;Audi Servisni paketi -  Ulje Apr - May 2025 (PMAX) - CPA;22418928669;Performance Max;Portugal;EUR;58;0;0
Porsche Audi 2023;815-243-7991;Audi Metlice Oct - Dec 2025 (PMAX) - CPA;23172535645;Performance Max;Ireland;EUR;16;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Oman;EUR;8;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Kaufland Card - Blue Tuesday - May 2025 (DN) - CPC;22592469500;Display;Croatia;EUR;1,475,376;23,296;1348.97
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Switzerland;EUR;193;1;0.75
Porsche Audi 2023;815-243-7991;Audi A6 Aug - Sep 2025 (DN) - CPM;22938933272;Display;Latvia;EUR;102;0;0.05
Porsche Audi 2023;815-243-7991;Audi Metlice Oct - Dec 2025 (PMAX) - CPA;23172535645;Performance Max;Croatia;EUR;413,080;1,509;689.84
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;Greece;EUR;546;7;0.63
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Split - Ravne njive - Nov - (DN) - CPC;23261800483;Display;Croatia;EUR;383,172;7,003;326.98
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Czechia;EUR;687;9;1
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Iceland;EUR;11;0;0
Porsche Audi 2023;815-243-7991;Audi Metlice Oct - Dec 2025 (PMAX) - CPA;23172535645;Performance Max;Greece;EUR;3;0;0
Porsche Audi 2023;815-243-7991;Audi Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22390948020;Performance Max;Hong Kong;EUR;11;0;0
Porsche Audi 2023;815-243-7991;Audi A6 Aug - Sep 2025 (DN) - CPM;22938933272;Display;Bulgaria;EUR;1,360;3;0.47
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;Cyprus;EUR;89;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Božić - Nov-Dec - (DN) - CPC;23259493185;Display;Croatia;EUR;5,365,916;106,244;3943.72
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Mauritania;EUR;1;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Latvia;EUR;9;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;Slovakia;EUR;128;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Croatia;EUR;2,439,189;14,337;2482.07
Kaufland_Display_HR;943-831-1711;Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Slovenian language;22609067442;Display;Croatia;EUR;2,722,141;3,627;795.54
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Kaufland Card - Blue Tuesday - Apr 2025 (DN) - CPC;22477837665;Display;Croatia;EUR;1,801,756;18,149;1500.04
Porsche Moon 2023;347-468-5543;Porsche Moon Oct - Dec 2025 - (PMAX) - CPA;23100458605;Performance Max;Germany;EUR;11;1;0.01
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;Bulgaria;EUR;512;1;0.15
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Kaufland Card - Blue Tuesday - Feb 2025 (DN) - CPC;22261718856;Display;Croatia;EUR;1,975,863;29,716;1488.45
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Canada;EUR;276;6;0.84
Porsche Audi 2023;815-243-7991;Audi Servisni paketi -  Ulje Apr - May 2025 (PMAX) - CPA;22418928669;Performance Max;France;EUR;356;1;0.07
Porsche Audi 2023;815-243-7991;Audi Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22390948020;Performance Max;Latvia;EUR;5;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 1. val - Apr 2025 (DN) - CPC;22420905485;Display;Germany;EUR;1,938;27;2.66
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 1. val - Apr 2025 (DN) - CPC;22420905485;Display;Luxembourg;EUR;54;0;0
Porsche Audi 2023;815-243-7991;Audi Metlice Oct - Dec 2025 (PMAX) - CPA;23172535645;Performance Max;Belgium;EUR;15;0;0
Porsche Audi 2023;815-243-7991;Audi Servisni paketi -  Ulje Apr - May 2025 (PMAX) - CPA;22418928669;Performance Max;Croatia;EUR;1,260,107;9,562;1386.52
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;Poland;EUR;656;28;3.72
Porsche Audi 2023;815-243-7991;Audi Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22390948020;Performance Max;Lithuania;EUR;13;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Mar - Apr 2025 (PMAX) - CPA;22371579791;Performance Max;Norway;EUR;5;0;0
Porsche Audi 2023;815-243-7991;Audi A6 Aug - Sep 2025 (DN) - CPM;22938933272;Display;Denmark;EUR;836;0;0.35
Porsche Moon 2023;347-468-5543;Porsche Moon Oct - Dec 2025 - (DN) - CPC;23090115996;Display;Croatia;EUR;3,244,858;44,936;2999.85
Kaufland_Display_HR;943-831-1711;Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Italian language;22615379438;Display;Croatia;EUR;2,250,314;2,504;448.4
Porsche Audi 2023;815-243-7991;Audi Servisni paketi -  Ulje Apr - May 2025 (PMAX) - CPA;22418928669;Performance Max;Qatar;EUR;48;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Nova Gradiška - Sept-Oct 2025 (DG) - CPC;23064392874;Demand Gen;Croatia;EUR;55,840;2,173;937.7
Porsche Audi 2023;815-243-7991;Audi Servisni paketi -  Ulje Apr - May 2025 (PMAX) - CPA;22418928669;Performance Max;Malta;EUR;67;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;Oman;EUR;23;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Croatia;EUR;2,034,270;21,849;2351.54
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Online leaflets - Back to school - Aug-Sep 2025 (DN) - CPC;22942079495;Display;Croatia;EUR;1,903,965;22,690;1074.9
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Qatar;EUR;180;0;0
Porsche Audi 2023;815-243-7991;Audi Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22390948020;Performance Max;Greece;EUR;147;1;0.12
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;Display;Israel;EUR;21;1;0.11
Porsche Audi 2023;815-243-7991;Audi A6 Aug - Sep 2025 (DN) - CPM;22938933272;Display;New Zealand;EUR;4;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Stranci - Punjabi - Jul 2025 (DN) - CPM;22779254867;Display;Croatia;EUR;2,679;6;1.08
Kaufland_Display_HR;943-831-1711;Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Dugo Selo - Jan-Feb 2025 (DN) - CPM;22157995591;Display;Croatia;EUR;1,310,600;1,527;500.74
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Estonia;EUR;3;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 1. val - Apr 2025 (DN) - CPC;22420905485;Display;New Zealand;EUR;6;1;0.09
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Belgium;EUR;1,092;5;0.64
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Malta;EUR;58;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;Display;Nigeria;EUR;160;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Mar - Apr 2025 (PMAX) - CPA;22371579791;Performance Max;New Zealand;EUR;2;0;0
Porsche Audi 2023;815-243-7991;Audi Metlice Oct - Dec 2025 (PMAX) - CPA;23172535645;Performance Max;Netherlands;EUR;24;0;0
Porsche Moon 2023;347-468-5543;Porsche Moon Oct - Dec 2025 - (PMAX) - CPA;23100458605;Performance Max;Nigeria;EUR;1;0;0
Porsche Audi 2023;815-243-7991;Audi A6 Aug - Sep 2025 (DN) - CPM;22938933272;Display;Ireland;EUR;1,256;2;0.43
Porsche Audi 2023;815-243-7991;Audi Servisni paketi -  Ulje Apr - May 2025 (PMAX) - CPA;22418928669;Performance Max;Saudi Arabia;EUR;7;0;0
Kaufland_Display_HR;943-831-1711;Kaufland - Impuls - Image - CSR - KŠViP - 1. val - Apr 2025 (DN) - CPC;22420905485;Display;Oman;EUR;19;0;0
Porsche Audi 2023;815-243-7991;Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;Performance Max;Norway;EUR;389;1;0.62
