Window_Start,Window_End,Account_ID,Account_Name,Campaign_ID,Campaign,Brand,Type,Target,Bid_Strategy,Cost,Impressions,Reach,Avg_Frequency
2025-03-12,2025-06-10,460-152-0813,Barilla_Youtube_EUR_OMDHR,22306320697,LOC_HRV_HR_BAR_PESS_NA_Pesto-March_PR_NA_2025-03-10_2025-03-30_NA,Barilla,YouTube In-Stream,65+ | All,tCPV,3441.641162,1644533,647154,2.778434499
2025-03-12,2025-06-10,460-152-0813,Barilla_Youtube_EUR_OMDHR,22309984514,LOC_HRV_HR_BAR_BLUE_NA_Togetherness_PR_NA_2025-03-17_2025-04-13_NA,Barilla,YouTube In-Stream,65+ | All,tCPV,3621.087521,1763322,626438,3.140290021
2025-03-19,2025-06-17,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,3526.436904,2264229,572794,4.590145846
2025-03-19,2025-06-17,460-152-0813,Barilla_Youtube_EUR_OMDHR,22306320697,LOC_HRV_HR_BAR_PESS_NA_Pesto-March_PR_NA_2025-03-10_2025-03-30_NA,Barilla,YouTube In-Stream,65+ | All,tCPV,2150.484817,981926,497719,2.150713555
2025-03-19,2025-06-17,460-152-0813,Barilla_Youtube_EUR_OMDHR,22309984514,LOC_HRV_HR_BAR_BLUE_NA_Togetherness_PR_NA_2025-03-17_2025-04-13_NA,Barilla,YouTube In-Stream,65+ | All,tCPV,3347.205144,1620015,612288,2.945040569
2025-03-26,2025-06-24,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,3538.72171,2228240,584583,4.406619761
2025-03-26,2025-06-24,460-152-0813,Barilla_Youtube_EUR_OMDHR,22306320697,LOC_HRV_HR_BAR_PESS_NA_Pesto-March_PR_NA_2025-03-10_2025-03-30_NA,Barilla,YouTube In-Stream,65+ | All,tCPV,888.687762,411527,291197,1.538154583
2025-03-26,2025-06-24,460-152-0813,Barilla_Youtube_EUR_OMDHR,22309984514,LOC_HRV_HR_BAR_BLUE_NA_Togetherness_PR_NA_2025-03-17_2025-04-13_NA,Barilla,YouTube In-Stream,65+ | All,tCPV,2352.842001,1165813,522880,2.482070456
2025-04-02,2025-07-01,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,3506.926441,2195995,596847,4.258915601
2025-04-02,2025-07-01,460-152-0813,Barilla_Youtube_EUR_OMDHR,22309984514,LOC_HRV_HR_BAR_BLUE_NA_Togetherness_PR_NA_2025-03-17_2025-04-13_NA,Barilla,YouTube In-Stream,65+ | All,tCPV,1481.745368,712398,395302,2.009147437
2025-04-09,2025-07-08,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,3222.623467,1987920,570827,4.034393958
2025-04-09,2025-07-08,460-152-0813,Barilla_Youtube_EUR_OMDHR,22309984514,LOC_HRV_HR_BAR_BLUE_NA_Togetherness_PR_NA_2025-03-17_2025-04-13_NA,Barilla,YouTube In-Stream,65+ | All,tCPV,608.196683,272638,208641,1.466883307
2025-04-16,2025-07-15,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,2943.145898,1802284,546319,3.824229068
2025-04-23,2025-07-22,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,2668.863309,1632312,517557,3.657850246
2025-04-30,2025-07-29,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,2401.095678,1483420,490080,3.505348106
2025-05-07,2025-08-05,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,2135.603674,1314519,456951,3.312635272
2025-05-14,2025-08-12,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,1864.005268,1132237,417587,3.099720537
2025-05-21,2025-08-19,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,1591.758257,981559,383692,2.90906769
2025-05-28,2025-08-26,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,1326.050193,823596,346052,2.689087189
2025-06-04,2025-09-02,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,1064.664826,667472,305149,2.460126037
2025-06-11,2025-09-09,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,782.041497,487376,249259,2.196273755
2025-06-18,2025-09-16,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,499.484988,303145,180128,1.904140389
2025-06-25,2025-09-23,460-152-0813,Barilla_Youtube_EUR_OMDHR,22183805418,LOC_HRV_HR_BAR_BLUE_NA_Always-on_AO_NA_2025-01-01_2025-12-31-Trueview,Barilla,YouTube In-Stream,65+ | All,tCPV,225.626699,157881,109382,1.70091057
2025-04-02,2025-07-01,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,539.38287,318591,284483,1.216512059
2025-04-02,2025-07-01,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,1111.782443,608750,302230,2.269331304
2025-04-09,2025-07-08,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,1292.669894,799123,568327,1.519387606
2025-04-09,2025-07-08,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,2663.112827,1765561,549487,3.604891471
2025-04-16,2025-07-15,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2046.816897,1282436,762210,1.819524803
2025-04-16,2025-07-15,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,4203.965508,2837987,705565,4.521839944
2025-04-23,2025-07-22,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2806.559535,1759450,913208,2.08217843
2025-04-23,2025-07-22,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,5756.910353,3938852,829551,5.339971864
2025-04-30,2025-07-29,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,3575.488736,2265658,1048869,2.344562572
2025-04-30,2025-07-29,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,7343.276013,5012571,943313,5.990357389
2025-05-07,2025-08-05,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,3799.918905,2410310,1082391,2.418284151
2025-05-07,2025-08-05,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,7798.996597,5261165,963052,6.150777943
2025-05-14,2025-08-12,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,3799.918905,2410310,1082391,2.418284151
2025-05-14,2025-08-12,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,7798.996597,5261165,963052,6.150777943
2025-05-21,2025-08-19,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,3799.918905,2410310,1082391,2.418284151
2025-05-21,2025-08-19,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,7798.996597,5261165,963052,6.150777943
2025-05-28,2025-08-26,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,3799.918905,2410310,1082391,2.418284151
2025-05-28,2025-08-26,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,7798.996597,5261165,963052,6.150777943
2025-05-28,2025-08-26,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,1490.74146,739865,321925,2.499103829
2025-05-28,2025-08-26,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,918.203804,594224,420781,1.53052538
2025-06-04,2025-09-02,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,3799.918905,2410310,1082391,2.418284151
2025-06-04,2025-09-02,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,7798.996597,5261165,963052,6.150777943
2025-06-04,2025-09-02,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,3456.078566,1615620,509484,3.411961907
2025-06-04,2025-09-02,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2128.34746,1425302,716429,2.147661527
2025-06-11,2025-09-09,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,3799.918905,2410310,1082391,2.418284151
2025-06-11,2025-09-09,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,7798.996597,5261165,963052,6.150777943
2025-06-11,2025-09-09,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,4259.297101,1935960,554630,3.742754629
2025-06-11,2025-09-09,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2637.963057,1737161,792454,2.362889202
2025-06-18,2025-09-16,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,3799.918905,2410310,1082391,2.418284151
2025-06-18,2025-09-16,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,7798.996597,5261165,963052,6.150777943
2025-06-18,2025-09-16,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,4259.297101,1935960,554630,3.742754629
2025-06-18,2025-09-16,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2637.963057,1737161,792454,2.362889202
2025-06-25,2025-09-23,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,3799.918905,2410310,1082391,2.418284151
2025-06-25,2025-09-23,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,7798.996597,5261165,963052,6.150777943
2025-06-25,2025-09-23,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,4259.297101,1935960,554630,3.742754629
2025-06-25,2025-09-23,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2637.963057,1737161,792454,2.362889202
2025-07-02,2025-09-30,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,3260.536035,2091719,1019369,2.228292208
2025-07-02,2025-09-30,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,6687.214154,4652415,900364,5.817268349
2025-07-02,2025-09-30,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,4259.297101,1935960,554630,3.742754629
2025-07-02,2025-09-30,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2637.963057,1737161,792454,2.362889202
2025-07-09,2025-10-07,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2507.249011,1611187,882908,1.986639605
2025-07-09,2025-10-07,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,5135.88377,3495604,771478,5.110551435
2025-07-09,2025-10-07,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,4259.297101,1935960,554630,3.742754629
2025-07-09,2025-10-07,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2637.963057,1737161,792454,2.362889202
2025-07-16,2025-10-14,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,1753.102008,1127874,712009,1.728445848
2025-07-16,2025-10-14,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,3595.031089,2423178,626781,4.360481572
2025-07-16,2025-10-14,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,4259.297101,1935960,554630,3.742754629
2025-07-16,2025-10-14,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2637.963057,1737161,792454,2.362889202
2025-07-23,2025-10-21,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,993.35937,650860,489868,1.461755003
2025-07-23,2025-10-21,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,2042.086244,1322313,453951,3.290531357
2025-07-23,2025-10-21,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,4259.297101,1935960,554630,3.742754629
2025-07-23,2025-10-21,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2637.963057,1737161,792454,2.362889202
2025-07-30,2025-10-28,370-352-5225,Borotalco EUR,22711295453,Borotalco Pure June 2025 (Bumper),Borotalco EUR,YouTube Bumper,65+ | All,tCPM,224.430169,144652,137431,1.152505621
2025-07-30,2025-10-28,370-352-5225,Borotalco EUR,22714966255,Borotalco Pure June 2025 (CPV),Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,455.720584,248594,127792,2.13422593
2025-07-30,2025-10-28,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,4259.297101,1935960,554630,3.742754629
2025-07-30,2025-10-28,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2637.963057,1737161,792454,2.362889202
2025-08-06,2025-11-04,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,4259.297101,1935960,554630,3.742754629
2025-08-06,2025-11-04,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2637.963057,1737161,792454,2.362889202
2025-08-13,2025-11-11,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,4259.297101,1935960,554630,3.742754629
2025-08-13,2025-11-11,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2637.963057,1737161,792454,2.362889202
2025-08-20,2025-11-18,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,4259.297101,1935960,554630,3.742754629
2025-08-20,2025-11-18,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,2637.963057,1737161,792454,2.362889202
2025-08-27,2025-11-25,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,2768.555641,1196095,452316,2.810689872
2025-08-27,2025-11-25,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,1719.759253,1142937,648444,1.894481251
2025-09-03,2025-12-02,370-352-5225,Borotalco EUR,22919079036,Borotalco Men Aug - Sep 2025 (CPV) - VVC,Borotalco EUR,YouTube In-Stream,65+ | All,tCPV,803.218535,320340,198863,1.697168402
2025-09-03,2025-12-02,370-352-5225,Borotalco EUR,22928971609,Borotalco Men Aug - Sep 2025 (CPM) - Bumper,Borotalco EUR,YouTube Bumper,65+ | All,tCPM,509.615597,311859,251940,1.325053584
2025-01-01,2025-04-01,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22296206877,202503//Got2b_STY Glued Off LX 25_OLV_16x9_15s_GluedTinted_Styling&ColorB&E_241122asv04FL2D_Global_V1//15sec//CPM//W18-34,CEE,YouTube Non-Skip,65+ | All,tCPM,1831.814386,830257,373994,2.465261475
2025-01-01,2025-04-01,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22306607992,202503//Got2b_STY Glued Off LX 25_Bumper_16x9_6s_GluedTinted_Styling&ColorB&E_241126asv01FL2D_Global_V1//6sec//CPM//W18-34,CEE,YouTube Bumper,65+ | All,tCPM,1372.275081,1175754,487915,2.493184264
2025-01-08,2025-04-08,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22296206877,202503//Got2b_STY Glued Off LX 25_OLV_16x9_15s_GluedTinted_Styling&ColorB&E_241122asv04FL2D_Global_V1//15sec//CPM//W18-34,CEE,YouTube Non-Skip,65+ | All,tCPM,2276.341188,1022698,415963,2.727732995
2025-01-08,2025-04-08,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22306607992,202503//Got2b_STY Glued Off LX 25_Bumper_16x9_6s_GluedTinted_Styling&ColorB&E_241126asv01FL2D_Global_V1//6sec//CPM//W18-34,CEE,YouTube Bumper,65+ | All,tCPM,1705.317469,1457494,545489,2.761566228
2025-01-15,2025-04-15,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22296206877,202503//Got2b_STY Glued Off LX 25_OLV_16x9_15s_GluedTinted_Styling&ColorB&E_241122asv04FL2D_Global_V1//15sec//CPM//W18-34,CEE,YouTube Non-Skip,65+ | All,tCPM,2719.695634,1216032,449103,2.998808737
2025-01-15,2025-04-15,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22306607992,202503//Got2b_STY Glued Off LX 25_Bumper_16x9_6s_GluedTinted_Styling&ColorB&E_241126asv01FL2D_Global_V1//6sec//CPM//W18-34,CEE,YouTube Bumper,65+ | All,tCPM,2038.533102,1737054,591837,3.032035848
2025-01-22,2025-04-22,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22296206877,202503//Got2b_STY Glued Off LX 25_OLV_16x9_15s_GluedTinted_Styling&ColorB&E_241122asv04FL2D_Global_V1//15sec//CPM//W18-34,CEE,YouTube Non-Skip,65+ | All,tCPM,3167.212023,1412983,484849,3.225214448
2025-01-22,2025-04-22,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22306607992,202503//Got2b_STY Glued Off LX 25_Bumper_16x9_6s_GluedTinted_Styling&ColorB&E_241126asv01FL2D_Global_V1//6sec//CPM//W18-34,CEE,YouTube Bumper,65+ | All,tCPM,2374.246483,2013949,639625,3.251828806
2025-01-29,2025-04-29,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22296206877,202503//Got2b_STY Glued Off LX 25_OLV_16x9_15s_GluedTinted_Styling&ColorB&E_241122asv04FL2D_Global_V1//15sec//CPM//W18-34,CEE,YouTube Non-Skip,65+ | All,tCPM,3614.030809,1606266,511719,3.464012476
2025-01-29,2025-04-29,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22306607992,202503//Got2b_STY Glued Off LX 25_Bumper_16x9_6s_GluedTinted_Styling&ColorB&E_241126asv01FL2D_Global_V1//6sec//CPM//W18-34,CEE,YouTube Bumper,65+ | All,tCPM,2703.073017,2279867,673664,3.491903976
2025-02-05,2025-05-06,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22296206877,202503//Got2b_STY Glued Off LX 25_OLV_16x9_15s_GluedTinted_Styling&ColorB&E_241122asv04FL2D_Global_V1//15sec//CPM//W18-34,CEE,YouTube Non-Skip,65+ | All,tCPM,3999.999521,1778322,540343,3.626252214
2025-02-05,2025-05-06,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22306607992,202503//Got2b_STY Glued Off LX 25_Bumper_16x9_6s_GluedTinted_Styling&ColorB&E_241126asv01FL2D_Global_V1//6sec//CPM//W18-34,CEE,YouTube Bumper,65+ | All,tCPM,2999.63631,2524016,713603,3.649735217
2025-02-12,2025-05-13,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22296206877,202503//Got2b_STY Glued Off LX 25_OLV_16x9_15s_GluedTinted_Styling&ColorB&E_241122asv04FL2D_Global_V1//15sec//CPM//W18-34,CEE,YouTube Non-Skip,65+ | All,tCPM,3999.999521,1778322,540343,3.626252214
2025-02-12,2025-05-13,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22306607992,202503//Got2b_STY Glued Off LX 25_Bumper_16x9_6s_GluedTinted_Styling&ColorB&E_241126asv01FL2D_Global_V1//6sec//CPM//W18-34,CEE,YouTube Bumper,65+ | All,tCPM,2999.63631,2524016,713603,3.649735217
2025-02-19,2025-05-20,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22296206877,202503//Got2b_STY Glued Off LX 25_OLV_16x9_15s_GluedTinted_Styling&ColorB&E_241122asv04FL2D_Global_V1//15sec//CPM//W18-34,CEE,YouTube Non-Skip,65+ | All,tCPM,3999.999521,1778322,540343,3.626252214
2025-02-19,2025-05-20,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22306607992,202503//Got2b_STY Glued Off LX 25_Bumper_16x9_6s_GluedTinted_Styling&ColorB&E_241126asv01FL2D_Global_V1//6sec//CPM//W18-34,CEE,YouTube Bumper,65+ | All,tCPM,2999.63631,2524016,713603,3.649735217
2025-02-26,2025-05-27,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22296206877,202503//Got2b_STY Glued Off LX 25_OLV_16x9_15s_GluedTinted_Styling&ColorB&E_241122asv04FL2D_Global_V1//15sec//CPM//W18-34,CEE,YouTube Non-Skip,65+ | All,tCPM,3999.999521,1778322,540343,3.626252214
2025-02-26,2025-05-27,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22306607992,202503//Got2b_STY Glued Off LX 25_Bumper_16x9_6s_GluedTinted_Styling&ColorB&E_241126asv01FL2D_Global_V1//6sec//CPM//W18-34,CEE,YouTube Bumper,65+ | All,tCPM,2999.63631,2524016,713603,3.649735217
2025-03-05,2025-06-03,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22296206877,202503//Got2b_STY Glued Off LX 25_OLV_16x9_15s_GluedTinted_Styling&ColorB&E_241122asv04FL2D_Global_V1//15sec//CPM//W18-34,CEE,YouTube Non-Skip,65+ | All,tCPM,3936.592563,1747525,533630,3.606482019
2025-03-05,2025-06-03,229-792-9617,CEE//HR//B//Hair Styling//got2b Styling//got2b,22306607992,202503//Got2b_STY Glued Off LX 25_Bumper_16x9_6s_GluedTinted_Styling&ColorB&E_241126asv01FL2D_Global_V1//6sec//CPM//W18-34,CEE,YouTube Bumper,65+ | All,tCPM,2952.211876,2483529,710953,3.610818155
